Player Id,Name,Birth Year,Age,Team,Position,year,Weekly Salary,Base Salary,ADJ Salary,Apps,Min,G,NPG,A,xG,NPxG,xA,xGChain,xGBuildup,xG90,NPxG90,xA90,xG90+xA90,NPxG90+xA90,xGChain90,xGBuildup90,SpG,KeyP,Drb_Off,Fouled,Off,Disp,UnsTch,Rating,Tackles,Inter,Fouls,Offsides,Clear,Drb_Def,Blocks,AvgP,PS%,Age Lev
18181,Phil Bardsley,1985,30,Stoke,Defender,2015,31000.0,1612000.0,1922430.0,11.0,813.0,0.0,0.0,1.0,0.13,0.13,0.66,2.78,2.59,0.01,0.01,0.07,0.09,0.09,0.31,0.29,0.6363636363636364,0.3636363636363636,0.2727272727272727,1.3636363636363635,0.0,0.4545454545454545,0.4545454545454545,68.36363636363635,2.8181818181818183,1.6363636363636365,1.0909090909090908,0.1818181818181818,2.909090909090909,0.7272727272727273,0.7272727272727273,27.27272727272728,76.66666666666667,30
68312,Christian Benteke,1991,24,Liverpool,Forward,2015,100000.0,5200000.0,6201386.0,29.0,1496.0,9.0,8.0,3.0,9.98,9.22,2.78,10.24,1.25,0.6,0.55,0.17,0.77,0.72,0.62,0.08,2.103448275862069,1.0689655172413792,0.4827586206896552,0.896551724137931,0.5862068965517241,1.0689655172413792,1.7241379310344829,68.28275862068966,0.2758620689655172,0.0,1.0,0.0,0.4482758620689655,0.1034482758620689,0.0,17.724137931034484,66.14785992217898,24
145385,Guillermo Varela,1993,22,Man Utd,Defender,2015,15000.0,780000.0,930208.0,4.0,312.0,0.0,0.0,0.0,0.01,0.01,0.02,1.45,1.45,0.0,0.0,0.01,0.01,0.01,0.42,0.42,0.25,0.25,1.0,1.75,0.0,0.75,1.0,68.275,3.25,3.0,1.25,0.0,1.5,2.25,0.0,36.5,78.76712328767124,22
33403,Rudy Gestede,1989,26,Aston Villa,Forward,2015,30000.0,1560000.0,1860416.0,32.0,1632.0,5.0,5.0,2.0,5.7,5.7,1.43,5.79,0.97,0.31,0.31,0.08,0.39,0.39,0.32,0.05,1.90625,0.46875,0.34375,0.375,0.1875,0.5,1.1875,68.26562499999999,0.34375,0.1875,0.75,0.0,0.90625,0.1875,0.09375,18.625,57.38255033557047,26
76050,James McClean,1989,26,WBA,Midfielder,2015,25000.0,1300000.0,1550347.0,35.0,2414.0,2.0,2.0,2.0,2.17,2.17,3.03,5.11,1.4,0.08,0.08,0.11,0.19,0.19,0.19,0.05,0.8857142857142857,0.8285714285714286,1.0571428571428572,1.1142857142857143,0.1714285714285714,1.2571428571428571,1.0,68.25142857142856,1.9714285714285715,0.9142857142857144,1.0285714285714285,0.0285714285714285,1.5142857142857142,1.6,0.2,17.057142857142857,69.34673366834171,26
76304,Xherdan Shaqiri,1992,23,Stoke,Midfielder,2015,65000.0,3380000.0,4030901.0,27.0,2072.0,3.0,3.0,6.0,3.07,3.07,6.42,9.37,4.22,0.13,0.13,0.28,0.41,0.41,0.41,0.18,1.4814814814814814,1.851851851851852,1.3333333333333333,1.037037037037037,0.2962962962962963,1.7037037037037035,2.2222222222222223,68.24074074074075,0.7037037037037037,0.4444444444444444,0.925925925925926,0.0,0.1111111111111111,0.3703703703703703,0.037037037037037,23.666666666666668,82.31611893583725,23
27349,Sebastian Prodl,1987,28,Watford,Defender,2015,20000.0,1040000.0,1240277.0,21.0,1774.0,2.0,2.0,0.0,1.53,1.53,0.13,1.93,1.91,0.08,0.08,0.01,0.08,0.08,0.1,0.1,0.6190476190476191,0.0952380952380952,0.0,0.2857142857142857,0.0,0.0952380952380952,0.1428571428571428,68.23333333333333,1.0952380952380951,3.142857142857143,1.0952380952380951,0.9523809523809524,4.380952380952381,0.4761904761904761,0.6666666666666666,24.23809523809524,73.87033398821218,28
29798,Ryan Shawcross,1988,27,Stoke,Defender,2015,45000.0,2340000.0,2790624.0,20.0,1698.0,0.0,0.0,0.0,0.72,0.72,0.04,1.8,1.8,0.04,0.04,0.0,0.04,0.04,0.1,0.1,0.4,0.05,0.25,0.15,0.15,0.15,0.2,68.145,2.15,1.95,0.9,0.15,4.7,0.8,0.95,29.6,72.63513513513513,27
73399,Adrian,1987,28,West Ham,Goalkeeper,2015,35000.0,1820000.0,2170485.0,32.0,2880.0,0.0,0.0,0.0,0.0,0.0,0.0,2.94,2.94,0.0,0.0,0.0,0.0,0.0,0.09,0.09,0.0,0.0,0.0,0.0625,0.0,0.0,0.03125,68.10312499999999,0.0,0.03125,0.03125,0.0,1.09375,0.0625,0.0,26.65625,50.52754982415005,28
43712,Cuco Martina,1990,25,Southampton,Defender,2015,20000.0,1040000.0,1240277.0,15.0,1076.0,1.0,1.0,1.0,0.11,0.11,1.35,4.38,3.58,0.01,0.01,0.11,0.12,0.12,0.37,0.3,0.2,0.8,0.0666666666666666,0.7333333333333333,0.1333333333333333,0.3333333333333333,0.6,68.08000000000001,2.466666666666667,1.6,1.0,0.0666666666666666,2.2666666666666666,0.5333333333333333,0.2,28.53333333333333,74.29906542056075,25
14061,Stephane Sessegnon,1984,31,WBA,Midfielder,2015,0.0,0.0,0.0,25.0,1770.0,2.0,2.0,2.0,1.29,1.29,2.79,6.16,3.91,0.07,0.07,0.14,0.21,0.21,0.31,0.2,1.24,1.08,2.2,2.08,0.08,2.08,2.08,68.08000000000001,0.76,0.6,0.68,0.0,0.28,0.44,0.0,22.08,80.07246376811594,31
22820,Dieumerci Mbokani,1986,29,Norwich,Forward,2015,40000.0,2080000.0,2480554.0,29.0,1568.0,7.0,7.0,1.0,6.59,6.59,1.54,7.87,1.31,0.38,0.38,0.09,0.47,0.47,0.45,0.08,1.2758620689655171,0.8620689655172413,0.7586206896551724,1.5517241379310345,1.0,1.6896551724137931,1.6551724137931034,68.07931034482758,0.3793103448275862,0.1034482758620689,0.5862068965517241,0.0,0.7586206896551724,0.3448275862068966,0.0344827586206896,16.689655172413794,68.80165289256198,29
98317,Gerard Deulofeu,1994,21,Everton,Forward,2015,48000.0,2496000.0,2976665.0,26.0,1389.0,2.0,2.0,8.0,1.41,1.41,5.97,8.98,3.34,0.09,0.09,0.39,0.48,0.48,0.58,0.22,0.3461538461538461,1.3461538461538465,1.7692307692307692,0.5384615384615384,0.0769230769230769,1.1153846153846154,1.3076923076923077,68.07692307692307,0.6153846153846154,0.5384615384615384,0.1153846153846153,0.0,0.1923076923076923,0.7692307692307693,0.0,20.07692307692308,73.5632183908046,21
11981,Gary Cahill,1986,29,Chelsea,Defender,2015,80000.0,4160000.0,4961109.0,23.0,1952.0,2.0,2.0,1.0,1.5,1.5,0.2,1.94,1.77,0.07,0.07,0.01,0.08,0.08,0.09,0.08,0.5652173913043478,0.1304347826086956,0.1304347826086956,0.9130434782608696,0.0434782608695652,0.1739130434782608,0.3043478260869565,68.0695652173913,0.9565217391304348,1.565217391304348,0.7391304347826086,0.8260869565217391,4.913043478260869,0.3043478260869565,1.4782608695652173,33.608695652173914,83.57050452781371,29
68049,Aaron Cresswell,1990,25,West Ham,Defender,2015,30000.0,1560000.0,1860416.0,37.0,3319.0,2.0,2.0,4.0,1.09,1.09,3.29,10.34,6.83,0.03,0.03,0.09,0.12,0.12,0.28,0.19,0.7567567567567568,1.0810810810810811,0.3243243243243243,0.8378378378378378,0.027027027027027,0.4864864864864865,0.6486486486486487,68.05135135135136,1.027027027027027,1.891891891891892,0.5945945945945946,0.1891891891891892,2.3783783783783785,0.4864864864864865,0.4594594594594595,37.18918918918919,77.47093023255815,25
25363,Juan Mata,1988,27,Man Utd,Midfielder,2015,160000.0,8320000.0,9922218.0,38.0,2907.0,6.0,5.0,5.0,6.46,5.7,5.28,15.27,7.58,0.2,0.18,0.16,0.36,0.34,0.47,0.23,1.5,1.394736842105263,0.7894736842105263,0.7631578947368421,0.2368421052631578,1.4210526315789471,0.8421052631578947,68.02631578947368,0.8157894736842105,0.6052631578947368,0.5789473684210527,0.0,0.5,1.1842105263157894,0.0,47.42105263157895,89.23418423973362,27
67807,Harry Arter,1990,25,Bournemouth,Midfielder,2015,20000.0,1040000.0,1240277.0,21.0,1692.0,1.0,1.0,0.0,0.99,0.99,1.03,7.36,5.81,0.05,0.05,0.05,0.11,0.11,0.39,0.31,1.7142857142857142,1.1904761904761905,1.0476190476190477,0.7619047619047619,0.0,1.5238095238095235,0.9523809523809524,68.0142857142857,2.7142857142857144,1.1904761904761905,1.0952380952380951,0.0,0.4285714285714285,1.6666666666666667,0.0476190476190476,49.19047619047619,85.96321393998065,25
90780,Oriol Romeu,1992,23,Southampton,Midfielder,2015,35000.0,1820000.0,2170485.0,29.0,1598.0,1.0,1.0,0.0,1.76,1.76,1.01,6.84,5.28,0.1,0.1,0.06,0.16,0.16,0.39,0.3,0.9655172413793104,0.3793103448275862,0.5517241379310345,0.5172413793103449,0.0,0.5172413793103449,0.4137931034482758,68.01034482758621,2.655172413793104,1.3793103448275863,0.9655172413793104,0.0,1.0689655172413792,1.2758620689655171,0.3793103448275862,28.6896551724138,84.97596153846155,23
36096,Miguel Britos,1985,30,Watford,Defender,2015,25000.0,1300000.0,1550347.0,24.0,2079.0,0.0,0.0,0.0,0.38,0.38,0.0,1.1,1.1,0.02,0.02,0.0,0.02,0.02,0.05,0.05,0.25,0.0,0.2916666666666667,0.75,0.0,0.125,0.1666666666666666,68.00833333333333,1.0,2.5416666666666665,0.7916666666666666,1.0833333333333333,5.25,0.5416666666666666,0.625,32.791666666666664,66.07369758576874,30
8507,Chris Brunt,1985,30,WBA,Midfielder,2015,32000.0,1664000.0,1984444.0,22.0,1802.0,0.0,0.0,3.0,0.66,0.66,2.36,2.24,1.71,0.03,0.03,0.12,0.15,0.15,0.11,0.09,0.8181818181818182,0.9545454545454546,0.6363636363636364,0.3636363636363636,0.0454545454545454,0.4090909090909091,0.5909090909090909,68.00454545454545,1.2727272727272727,1.681818181818182,0.8181818181818182,0.1363636363636363,3.090909090909091,0.9090909090909092,0.4545454545454545,28.27272727272728,69.77491961414792,30
303379,Donald Love,1995,20,Man Utd,Defender,2015,1500.0,78000.0,93021.0,1.0,54.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.02,0.0,0.0,0.0,0.0,0.0,0.04,0.04,0.0,0.0,2.0,0.0,0.0,1.0,1.0,68.0,4.0,1.0,1.0,0.0,0.0,0.0,0.0,26.0,73.07692307692307,<21
8505,Glenn Whelan,1984,31,Stoke,Midfielder,2015,25000.0,1300000.0,1550347.0,37.0,3189.0,0.0,0.0,1.0,0.22,0.22,0.93,10.52,9.99,0.01,0.01,0.03,0.03,0.03,0.3,0.28,0.2972972972972973,0.6756756756756757,0.2702702702702703,0.5405405405405406,0.0,0.5135135135135135,0.5945945945945946,67.9918918918919,1.9189189189189189,1.972972972972973,0.6756756756756757,0.027027027027027,2.675675675675676,1.2702702702702702,0.5945945945945946,55.94594594594594,87.0048309178744,31
31856,Ritchie De Laet,1989,26,Leicester,Defender,2015,0.0,0.0,0.0,12.0,655.0,1.0,1.0,0.0,0.15,0.15,0.33,1.14,0.76,0.02,0.02,0.05,0.07,0.07,0.16,0.1,0.1666666666666666,0.5,0.25,0.25,0.0,0.25,0.25,67.95,2.083333333333333,1.75,0.5,0.0,2.083333333333333,0.5833333333333334,0.9166666666666666,18.166666666666668,64.6788990825688,26
2837,Jermain Defoe,1983,32,Sunderland,Forward,2015,80000.0,4160000.0,4961109.0,33.0,2558.0,15.0,14.0,1.0,11.71,10.95,1.1,12.26,1.33,0.41,0.39,0.04,0.45,0.42,0.43,0.05,2.575757575757576,0.6666666666666666,0.5454545454545454,1.0606060606060606,1.303030303030303,1.303030303030303,1.5454545454545454,67.94848484848487,0.4848484848484848,0.0606060606060606,0.5151515151515151,0.0,0.0606060606060606,0.2424242424242424,0.0,12.87878787878788,75.76470588235294,32
13447,Andrew Surman,1986,29,Bournemouth,Midfielder,2015,17000.0,884000.0,1054236.0,38.0,3420.0,0.0,0.0,3.0,0.57,0.57,1.4,8.66,7.8,0.02,0.02,0.04,0.05,0.05,0.23,0.21,0.4210526315789473,1.131578947368421,0.4210526315789473,0.5263157894736842,0.0,0.6842105263157895,0.7894736842105263,67.91315789473684,1.3421052631578947,2.894736842105264,0.6842105263157895,0.0263157894736842,1.6578947368421053,0.9473684210526316,0.2894736842105263,60.18421052631579,85.30826410144294,29
69375,Nathaniel Clyne,1991,24,Liverpool,Defender,2015,75000.0,3900000.0,4651040.0,33.0,2970.0,1.0,1.0,0.0,1.82,1.82,1.84,10.57,8.97,0.06,0.06,0.06,0.11,0.11,0.32,0.27,0.8787878787878788,0.7272727272727273,0.696969696969697,0.7878787878787878,0.0303030303030303,0.9393939393939394,0.696969696969697,67.9090909090909,2.5454545454545454,1.5757575757575757,0.5757575757575758,0.303030303030303,1.7272727272727273,0.4848484848484848,0.2424242424242424,45.75757575757576,78.6092715231788,24
316077,Tom Davies,1998,17,Everton,Midfielder,2015,3000.0,156000.0,186042.0,2.0,94.0,0.0,0.0,0.0,0.05,0.05,0.0,0.29,0.23,0.05,0.05,0.0,0.05,0.05,0.27,0.22,0.5,0.0,1.0,1.0,0.0,0.0,2.0,67.85,0.5,2.5,1.0,0.5,0.5,0.5,0.0,24.5,77.55102040816327,<21
19545,Kasper Schmeichel,1987,28,Leicester,Goalkeeper,2015,35000.0,1820000.0,2170485.0,38.0,3420.0,0.0,0.0,0.0,0.0,0.0,0.37,3.29,2.92,0.0,0.0,0.01,0.01,0.01,0.09,0.08,0.0,0.131578947368421,0.0263157894736842,0.0263157894736842,0.0,0.0,0.0,67.83947368421053,0.0263157894736842,0.0789473684210526,0.0,0.0,0.8421052631578947,0.0526315789473684,0.0,30.157894736842103,35.68935427574171,28
22738,Marouane Fellaini,1988,27,Man Utd,Midfielder,2015,90000.0,4680000.0,5581248.0,18.0,1069.0,1.0,1.0,0.0,4.18,4.18,0.64,5.46,2.7,0.35,0.35,0.05,0.41,0.41,0.46,0.23,1.2777777777777777,0.6111111111111112,0.9444444444444444,0.7222222222222222,0.2222222222222222,1.7222222222222223,1.2222222222222223,67.8388888888889,1.3888888888888888,0.5555555555555556,1.8333333333333333,0.0,1.2222222222222223,0.6111111111111112,0.1111111111111111,32.77777777777778,83.55932203389831,27
136824,Alex Iwobi,1996,19,Arsenal,Forward,2015,2000.0,104000.0,124028.0,13.0,639.0,2.0,2.0,2.0,1.55,1.55,1.51,5.32,3.21,0.22,0.22,0.21,0.43,0.43,0.75,0.45,1.1538461538461535,0.9230769230769232,1.2307692307692308,0.3846153846153846,0.0,1.3076923076923077,1.5384615384615383,67.81538461538462,0.6153846153846154,0.2307692307692307,0.2307692307692307,0.0,0.0769230769230769,0.2307692307692307,0.0,28.307692307692307,85.59782608695652,<21
300495,Bersant Celina,1997,18,Man City,Midfielder,2015,2000.0,104000.0,124028.0,1.0,11.0,0.0,0.0,1.0,0.0,0.0,0.26,0.08,0.08,0.0,0.0,2.09,2.09,2.09,0.67,0.67,0.0,2.0,0.0,0.0,0.0,0.0,0.0,67.8,1.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,100.0,<21
4567,Bastian Schweinsteiger,1984,31,Man Utd,Midfielder,2015,240000.0,12480000.0,14883327.0,18.0,1199.0,1.0,1.0,0.0,1.46,1.46,0.25,4.84,4.47,0.11,0.11,0.02,0.13,0.13,0.36,0.34,0.6666666666666666,0.4444444444444444,0.7222222222222222,0.9444444444444444,0.0,1.5555555555555556,1.1111111111111112,67.79444444444445,2.0,1.2777777777777777,1.0555555555555556,0.0,0.8888888888888888,0.9444444444444444,0.1666666666666666,59.27777777777778,85.66073102155578,31
5582,Tim Howard,1979,36,Everton,Goalkeeper,2015,38000.0,1976000.0,2356527.0,25.0,2250.0,0.0,0.0,0.0,0.0,0.0,0.07,2.61,2.61,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.0,0.04,0.04,0.08,0.0,0.0,0.08,67.78400000000002,0.04,0.24,0.08,0.0,0.56,0.04,0.0,24.24,58.415841584158414,32<
31402,Bojan,1990,25,Stoke,Forward,2015,0.0,0.0,0.0,27.0,1741.0,7.0,5.0,1.0,4.59,3.06,1.8,8.16,4.42,0.24,0.16,0.09,0.33,0.25,0.42,0.23,1.3333333333333333,0.9629629629629628,1.7407407407407407,1.0740740740740742,0.1111111111111111,1.4074074074074074,1.4444444444444444,67.78148148148148,0.6666666666666666,0.5555555555555556,0.3333333333333333,0.037037037037037,0.037037037037037,1.2222222222222223,0.0,26.96296296296296,84.34065934065934,25
97692,Raheem Sterling,1995,20,Man City,Forward,2015,150000.0,7800000.0,9302079.0,31.0,1943.0,6.0,6.0,2.0,7.15,7.15,3.25,14.02,4.7,0.33,0.33,0.15,0.48,0.48,0.65,0.22,1.6774193548387095,1.1290322580645162,1.3225806451612905,1.7096774193548387,0.1612903225806451,2.096774193548387,1.2258064516129032,67.75161290322585,1.096774193548387,0.5161290322580645,0.8387096774193549,0.0,0.0967741935483871,0.7096774193548387,0.0,27.29032258064516,85.34278959810875,<21
13846,Dan Gosling,1990,25,Bournemouth,Midfielder,2015,12000.0,624000.0,744166.0,34.0,2442.0,3.0,3.0,1.0,3.23,3.23,1.9,7.0,2.62,0.12,0.12,0.07,0.19,0.19,0.26,0.1,1.1764705882352942,0.7941176470588235,1.088235294117647,1.1764705882352942,0.0294117647058823,1.2352941176470589,1.6176470588235294,67.73823529411764,2.117647058823529,1.5294117647058822,0.9117647058823528,0.0,0.6176470588235294,1.8823529411764703,0.3529411764705882,35.05882352941177,83.55704697986577,25
71174,Ander Herrera,1989,26,Man Utd,Midfielder,2015,115000.0,5980000.0,7131594.0,27.0,1535.0,3.0,2.0,2.0,2.77,2.01,2.14,6.95,4.08,0.16,0.12,0.13,0.29,0.24,0.41,0.24,0.8888888888888888,0.7777777777777778,0.7037037037037037,0.7777777777777778,0.037037037037037,1.1851851851851851,1.4814814814814814,67.73333333333333,2.074074074074074,0.8888888888888888,1.037037037037037,0.0,0.6296296296296297,1.2592592592592593,0.2222222222222222,40.629629629629626,84.04740200546946,26
13727,Mile Jedinak,1984,31,Crystal Palace,Midfielder,2015,35000.0,1820000.0,2170485.0,27.0,1511.0,0.0,0.0,0.0,0.93,0.93,0.89,4.38,3.8,0.06,0.06,0.05,0.11,0.11,0.26,0.23,0.4814814814814814,0.2962962962962963,0.1851851851851851,0.5925925925925926,0.074074074074074,0.3333333333333333,0.3703703703703703,67.7074074074074,1.851851851851852,2.037037037037037,1.3333333333333333,0.0,2.1481481481481484,1.0,0.3703703703703703,30.74074074074074,71.56626506024097,31
255961,Jonjoe Kenny,1997,18,Everton,Defender,2015,808.0,42000.0,50088.0,1.0,62.0,0.0,0.0,0.0,0.09,0.09,0.0,0.09,0.0,0.14,0.14,0.0,0.14,0.14,0.14,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,67.69999999999999,1.0,1.0,0.0,0.0,4.0,1.0,0.0,22.0,68.18181818181817,<21
8140,Kelvin Davis,1977,38,Southampton,Goalkeeper,2015,16000.0,832000.0,992222.0,1.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09,0.09,0.0,0.0,0.0,0.0,0.0,0.09,0.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,67.69999999999999,0.0,0.0,0.0,0.0,1.0,0.0,0.0,24.0,37.5,32<
23273,Jonny Howson,1988,27,Norwich,Midfielder,2015,0.0,0.0,0.0,36.0,2960.0,3.0,3.0,4.0,2.25,2.25,2.89,8.29,5.2,0.07,0.07,0.09,0.16,0.16,0.25,0.16,0.9722222222222222,0.7222222222222222,0.7777777777777778,0.5,0.0833333333333333,0.9722222222222222,0.8611111111111112,67.68333333333334,2.111111111111111,1.1666666666666667,0.75,0.0,1.8333333333333333,1.2777777777777777,0.2777777777777778,35.638888888888886,74.82462977396726,27
68648,Matt Ritchie,1990,25,Bournemouth,Midfielder,2015,18000.0,936000.0,1116250.0,37.0,2985.0,4.0,4.0,6.0,4.23,4.23,3.58,9.97,5.39,0.13,0.13,0.11,0.24,0.24,0.3,0.16,2.081081081081081,1.108108108108108,0.5135135135135135,1.5135135135135136,0.1081081081081081,1.1891891891891893,1.4054054054054057,67.67567567567566,1.4594594594594594,1.2972972972972974,1.108108108108108,0.0,0.8648648648648649,1.135135135135135,0.027027027027027,38.648648648648646,76.15384615384615,25
94892,Massadio Haidara,1993,22,Newcastle,Defender,2015,0.0,0.0,0.0,7.0,554.0,0.0,0.0,0.0,0.05,0.05,0.07,0.55,0.45,0.01,0.01,0.01,0.02,0.02,0.09,0.07,0.4285714285714285,0.2857142857142857,0.7142857142857143,1.4285714285714286,0.0,1.4285714285714286,1.0,67.67142857142858,1.7142857142857142,2.7142857142857144,1.2857142857142858,0.2857142857142857,2.571428571428572,0.7142857142857143,0.4285714285714285,32.857142857142854,81.30434782608695,22
109807,Bertrand Traore,1996,19,Chelsea,Midfielder,2015,15000.0,780000.0,930208.0,10.0,365.0,2.0,2.0,1.0,1.66,1.66,0.63,2.34,0.15,0.41,0.41,0.15,0.56,0.56,0.58,0.04,1.7,0.5,0.9,0.4,0.5,0.4,1.5,67.66,0.9,0.2,0.3,0.0,0.3,0.6,0.1,13.6,83.08823529411765,<21
23122,Asmir Begovic,1987,28,Chelsea,Goalkeeper,2015,50000.0,2600000.0,3100693.0,17.0,1393.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4,1.4,0.0,0.0,0.0,0.0,0.0,0.09,0.09,0.0,0.0,0.0,0.2352941176470588,0.0,0.0,0.0,67.6470588235294,0.0,0.0,0.0,0.0,1.1176470588235294,0.0588235294117647,0.0,19.764705882352946,47.023809523809526,28
14259,Jose Manuel Jurado,1986,29,Watford,Midfielder,2015,35000.0,1820000.0,2170485.0,27.0,2057.0,0.0,0.0,0.0,1.37,1.37,3.56,7.71,4.99,0.06,0.06,0.16,0.22,0.22,0.34,0.22,1.3333333333333333,1.5185185185185186,1.9259259259259256,1.3703703703703705,0.037037037037037,1.3703703703703705,1.5555555555555556,67.64444444444445,1.4074074074074074,0.8518518518518519,0.4444444444444444,0.0,0.2592592592592592,0.925925925925926,0.037037037037037,35.2962962962963,84.05036726128017,29
90983,Muhamed Besic,1993,22,Everton,Midfielder,2015,25000.0,1300000.0,1550347.0,12.0,547.0,0.0,0.0,0.0,0.1,0.1,0.44,0.77,0.34,0.02,0.02,0.07,0.09,0.09,0.13,0.06,0.3333333333333333,0.4166666666666667,1.1666666666666667,0.1666666666666666,0.0,1.1666666666666667,0.4166666666666667,67.64166666666665,2.1666666666666665,0.75,0.4166666666666667,0.1666666666666666,1.3333333333333333,0.6666666666666666,0.25,28.08333333333333,86.35014836795251,22
91434,Allan-Romeo Nyom,1988,27,Watford,Defender,2015,17000.0,884000.0,1054236.0,32.0,2483.0,0.0,0.0,1.0,0.32,0.32,0.58,3.1,2.76,0.01,0.01,0.02,0.03,0.03,0.11,0.1,0.21875,0.21875,0.84375,0.71875,0.0,0.5625,0.625,67.628125,2.625,1.90625,1.15625,0.375,2.21875,0.75,0.21875,26.78125,67.91131855309219,27
34749,Willy Caballero,1982,33,Man City,Goalkeeper,2015,45000.0,2340000.0,2790624.0,4.0,308.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35,0.35,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,67.6,0.0,0.0,0.0,0.0,0.5,0.25,0.0,21.25,52.94117647058824,32<
25834,Ryan Bennett,1990,25,Norwich,Defender,2015,20000.0,1040000.0,1240277.0,22.0,1842.0,0.0,0.0,0.0,0.57,0.57,0.28,1.75,1.59,0.03,0.03,0.01,0.04,0.04,0.09,0.08,0.3636363636363636,0.1818181818181818,0.0454545454545454,0.2272727272727272,0.0454545454545454,0.0,0.1363636363636363,67.58636363636364,0.9090909090909092,1.6363636363636365,0.6363636363636364,1.1363636363636365,7.909090909090909,0.3636363636363636,0.6363636363636364,25.5,74.33155080213903,25
3817,Kolo Toure,1981,34,Liverpool,Defender,2015,70000.0,3640000.0,4340970.0,14.0,865.0,1.0,1.0,0.0,0.24,0.24,0.02,2.51,2.44,0.03,0.03,0.0,0.03,0.03,0.26,0.25,0.2857142857142857,0.0714285714285714,0.5,0.1428571428571428,0.0,0.0,0.1428571428571428,67.56428571428573,1.5714285714285714,1.7857142857142858,0.1428571428571428,0.7142857142857143,3.2142857142857144,0.4285714285714285,0.2142857142857142,33.214285714285715,81.50537634408602,32<
125209,Mohamed Elneny,1992,23,Arsenal,Midfielder,2015,30000.0,1560000.0,1860416.0,11.0,799.0,0.0,0.0,1.0,1.33,1.33,0.3,6.72,5.92,0.15,0.15,0.03,0.18,0.18,0.76,0.67,1.181818181818182,0.2727272727272727,0.3636363636363636,1.0,0.0,0.3636363636363636,0.7272727272727273,67.52727272727273,0.9090909090909092,1.4545454545454546,0.8181818181818182,0.1818181818181818,1.4545454545454546,1.0909090909090908,0.2727272727272727,67.0909090909091,92.81842818428184,23
83895,Enner Valencia,1990,25,West Ham,Forward,2015,40000.0,2080000.0,2480554.0,19.0,1014.0,4.0,4.0,2.0,4.25,4.25,1.48,5.66,0.68,0.38,0.38,0.13,0.51,0.51,0.5,0.06,1.7894736842105263,0.631578947368421,0.7894736842105263,1.1578947368421053,0.4736842105263157,1.4210526315789471,1.947368421052632,67.5263157894737,1.0526315789473684,0.5263157894736842,0.5789473684210527,0.0,0.8421052631578947,0.5789473684210527,0.1052631578947368,13.157894736842104,75.6,25
8137,Joleon Lescott,1982,33,Aston Villa,Defender,2015,45000.0,2340000.0,2790624.0,32.0,2812.0,1.0,1.0,0.0,1.87,1.87,0.17,4.44,4.29,0.06,0.06,0.01,0.07,0.07,0.14,0.14,0.3437499999999999,0.1249999999999999,0.21875,0.2812499999999999,0.0,0.2499999999999999,0.3437499999999999,67.628125,1.09375,2.65625,0.5,0.9375,5.8125,0.5625,0.65625,33.125,76.24531421613104,32<
27213,Fabian Delph,1990,25,Man City,Midfielder,2015,80000.0,4160000.0,4961109.0,17.0,753.0,2.0,2.0,0.0,0.3,0.3,0.43,2.49,1.88,0.04,0.04,0.05,0.09,0.09,0.3,0.22,0.7647058823529411,0.1176470588235294,1.411764705882353,0.5294117647058824,0.0,1.0,0.6470588235294118,67.51764705882353,1.5294117647058822,1.2941176470588236,0.4117647058823529,0.0,0.4705882352941176,0.7647058823529411,0.1176470588235294,28.41176470588235,85.71428571428571,25
29796,Fraser Forster,1988,27,Southampton,Goalkeeper,2015,40000.0,2080000.0,2480554.0,18.0,1620.0,0.0,0.0,0.0,0.0,0.0,0.0,0.54,0.54,0.0,0.0,0.0,0.0,0.0,0.03,0.03,0.0,0.0,0.0555555555555555,0.0,0.0,0.0,0.0,67.50555555555556,0.0,0.0,0.0,0.0,0.6666666666666666,0.0555555555555555,0.0,25.5,50.76252723311547,27
86425,Nathan Redmond,1994,21,Norwich,Midfielder,2015,25000.0,1300000.0,1550347.0,35.0,2321.0,6.0,6.0,3.0,3.43,3.43,3.64,9.67,6.1,0.13,0.13,0.14,0.27,0.27,0.38,0.24,1.542857142857143,1.2857142857142858,1.6857142857142855,0.8285714285714286,0.1714285714285714,1.3428571428571427,1.4,67.50285714285712,0.8857142857142857,0.4285714285714285,0.8285714285714286,0.0,0.2857142857142857,0.7714285714285715,0.0285714285714285,27.82857142857143,77.51540041067761,21
25604,Hugo Lloris,1987,28,Tottenham,Goalkeeper,2015,80000.0,4160000.0,4961109.0,37.0,3330.0,0.0,0.0,0.0,0.0,0.0,0.02,4.44,4.42,0.0,0.0,0.0,0.0,0.0,0.12,0.12,0.0,0.027027027027027,0.0,0.1351351351351351,0.0,0.0,0.081081081081081,67.5027027027027,0.054054054054054,0.027027027027027,0.0,0.0,1.2162162162162162,0.0,0.0,28.2972972972973,63.801337153772685,28
